SMILES,HOMO,LUMO,S1,S2
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cc(-n6c7ccccc7c7ccccc76)cc2c53)nc(-c2cccc3sc5ccccc5c23)n4-c2cccc(C(C)(C)C)c2)c1,-4.929895401000977,-1.7891780138015747,2.4662559032440186,2.832960367202759
CC(C)(C)c1cccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2ccc3ccc5cccc6ccc2c3c56)c2cccc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)c1,-4.75324821472168,-2.1865170001983643,2.0373623371124268,2.37530255317688
Cc1ccc2c(c1)B1c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1cccc2sc3ccccc3c12,-4.963607311248779,-1.5484874248504639,2.6442880630493164,2.9244747161865234
CC(C)(C)c1cccc(N2c3cccc4c3B(c3ccc(N(c5ccccc5)c5ccccc5)cc3N4c3ccc4ccccc4c3)c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c32)c1,-4.864288806915283,-1.5715464353561401,2.384758234024048,2.8520114421844482
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7sc8ccccc8c67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc4ccc5cccc6ccc3c4c56)c3sc4ccccc4c32)c1,-4.78179931640625,-2.222046375274658,2.050386428833008,2.3331189155578613
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cccc2c53)nc(-c2ccc3ccccc3c2)n4-c2cccc(C(C)(C)C)c2)c1,-4.782227993011475,-1.72688889503479,2.22746205329895,2.786940097808838
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3cccc4ccccc34)c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c32)c1,-4.878265380859375,-1.57109534740448,2.420797109603882,2.869719982147217
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7oc8ccccc8c67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc(C(F)(F)F)cc3)c3sc4ccccc4c32)c1,-4.988654136657715,-1.9262642860412598,2.109600305557251,2.6453397274017334
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7c6oc6ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc(C(F)(F)F)cc3)c3sc4ccccc4c32)c1,-4.958453178405762,-1.8811261653900146,2.0704097747802734,2.677367925643921
CC(C)(C)c1ccc(N(c2cc3c4c(c2)N(c2ccc(C(C)(C)C)cc2)c2c(sc5ccccc25)B4c2ccc(-n4c5ccccc5c5ccccc54)cc2N3c2ccc(C(C)(C)C)cc2)c2ccc3oc4ccccc4c3c2)cc1,-4.978134632110596,-1.6068702936172485,2.6658077239990234,2.9946231842041016
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)ccc3B3c4sc5cccc(N(c6ccccc6)c6ccccc6)c5c4N(c4cccc(C(C)(C)C)c4)c4cccc2c43)c1,-4.991919994354248,-1.7238781452178955,2.3661205768585205,2.7688183784484863
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3cccc4oc5ccccc5c34)c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c32)c1,-4.920241355895996,-1.508399248123169,2.6712522506713867,2.9817616939544678
CC(C)(C)c1cccc(N2c3cc(-n4c5ccccc5c5ccccc54)cc4c3B(c3cc5nc(-c6cccc7ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4c5ccccc5c5ccccc5c34)c3sc4ccccc4c32)c1,-4.863835334777832,-1.873704195022583,2.317445993423462,2.6179792881011963
Cc1ccc2c(c1)B1c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1ccc2oc3ccccc3c2c1,-4.881930828094482,-1.532604455947876,2.502923011779785,2.8602335453033447
CC(C)(C)c1ccc(N(c2ccc(N3c4ccc(N(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc4B4c5c3cccc5N(c3ccc(C(C)(C)C)cc3)c3ccc5c(oc6ccccc65)c34)cc2)c2ccc(C(C)(C)C)cc2)cc1,-4.595071792602539,-1.4654426574707031,2.435293674468994,2.8649299144744873
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)ccc3B3c4sc5ccc(N(c6ccccc6)c6ccccc6)cc5c4N(c4cccc(C(C)(C)C)c4)c4cccc2c43)c1,-4.875545501708984,-1.5207164287567139,2.584639072418213,2.9849843978881836
CC(C)(C)c1cccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2ccncc2)c2cc(-n3c5ccccc5c5ccccc53)cc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)c1,-4.965611934661865,-1.8783236742019653,2.3234574794769287,2.7642788887023926
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)ccc3B3c4sc5cc(N(c6ccccc6)c6ccccc6)ccc5c4N(c4ccc5ccccc5c4)c4cccc2c43)c1,-4.796059608459473,-1.5748692750930786,2.317504644393921,2.8171818256378174
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)ccc3B3c4sc5cccc(N(c6ccccc6)c6ccccc6)c5c4N(c4ccc5oc6ccccc6c5c4)c4cccc2c43)c1,-4.98269510269165,-1.7765004634857178,2.2295892238616943,2.6313629150390625
CC(C)(C)c1ccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2cccc3c2c2ccccc2n3-c2ccccc2)c2cccc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)cc1,-4.518324851989746,-1.623104453086853,2.3047194480895996,2.7035253047943115
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7sc8ccccc8c7c6)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccccc3F)c3sc4ccccc4c32)c1,-4.856746673583984,-1.7404719591140747,2.3194923400878906,2.851480007171631
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3ccc4c(c3)oc3ccccc34)c3sc4cc(N(c5ccccc5)c5ccccc5)ccc4c32)c1,-4.810970783233643,-1.5421054363250732,2.430473804473877,2.853750705718994
Cc1ccc2c(c1)B1c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1cccc(C(C)(C)C)c1,-4.907655239105225,-1.5071812868118286,2.6049139499664307,2.9671144485473633
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7oc8ccccc8c67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc4c(c3)oc3ccccc34)c3sc4ccccc4c32)c1,-4.834449768066406,-1.7735304832458496,2.335989475250244,2.810617208480835
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3cccc4oc5ccccc5c34)c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c32)c1,-4.915425777435303,-1.5439777374267578,2.623232364654541,2.9177205562591553
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7oc8ccccc8c7c6)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4c3c3ccccc3n4-c3ccccc3)c3sc4ccccc4c32)c1,-4.568219184875488,-1.7048068046569824,2.2266716957092285,2.5951120853424072
Cc1ccc2c(c1)B1c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1ccc2sc3ccccc3c2c1,-4.899693489074707,-1.5375471115112305,2.4801976680755615,2.9102256298065186
CC(C)(C)c1cccc(N2c3cc(-n4c5ccccc5c5ccccc54)cc4c3B(c3cc5nc(-c6cccc7c6oc6ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4sc5ccccc5c34)c3sc4ccccc4c32)c1,-4.964120864868164,-1.8111717700958252,2.4354870319366455,2.781940221786499
Cc1ccc2c(c1)B1c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1ccc2ccccc2c1,-4.894163131713867,-1.5481557846069336,2.4316303730010986,2.857473850250244
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7c(c6)oc6ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc(C(F)(F)F)cc3)c3sc4ccccc4c32)c1,-4.958461761474609,-1.916167974472046,2.076298236846924,2.6497995853424072
Cc1ccc(N2c3cc(C)ccc3B3c4ccc(C)cc4N(c4ccc(C)cc4)c4c3c2cc2sc3ccccc3c42)cc1,-4.908711910247803,-1.6022289991378784,2.300405740737915,2.9542338848114014
c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2cc5c(cc2B4c2ccccc2N3c2ccccc2)B2c3ccccc3N(c3ccccc3)c3cc(N(c4ccccc4)c4ccccc4)cc(c32)N5c2ccccc2)cc1,-4.994379997253418,-1.5250905752182007,2.860319137573242,2.9813342094421387
CC(C)(C)c1ccc(N2c3cc(N(c4ccc5oc6ccccc6c5c4)c4ccc5oc6ccccc6c5c4)ccc3B3c4sc5ccc(C(C)(C)C)cc5c4N(c4ccc(C(C)(C)C)cc4)c4cc(N(c5ccccc5)c5ccccc5)cc2c43)cc1,-4.829866409301758,-1.4590498208999634,2.720877170562744,2.988048791885376
CC(C)(C)c1cccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2ccc(C(F)(F)F)cc2)c2cccc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)c1,-4.921720027923584,-1.8643038272857666,2.0505597591400146,2.6609115600585938
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7sc8ccccc8c67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc4c(c3)oc3ccccc34)c3sc4ccccc4c32)c1,-4.812763690948486,-1.7627737522125244,2.2937140464782715,2.756091833114624
Cc1ccc2c(c1)B1c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1cccc2oc3ccccc3c12,-4.924724578857422,-1.5205297470092773,2.6360654830932617,2.932154655456543
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3ccc4sc5ccccc5c4c3)c3sc4cc(N(c5ccccc5)c5ccccc5)ccc4c32)c1,-4.813770771026611,-1.5541020631790161,2.4075496196746826,2.865452289581299
CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2ccc3c(c2)N(c2ccc(C(C)(C)C)cc2)c2cccc4c2B3c2cc3nc(-c5ccccc5)n(-c5ccccc5)c3cc2N4c2ccc(C(C)(C)C)cc2)cc1,-4.6660542488098145,-1.4562723636627197,2.5525333881378174,2.920783281326294
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3cccc4sc5ccccc5c34)c3sc4cc(N(c5ccccc5)c5ccccc5)ccc4c32)c1,-4.869629383087158,-1.5243265628814697,2.610379695892334,2.9404749870300293
CC(C)(C)c1cccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2ccc3c(c2)oc2ccccc23)c2cccc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)c1,-4.782841205596924,-1.7126288414001465,2.2803804874420166,2.806351900100708
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc4ccc5cccc6ccc3c4c56)c3sc4ccccc4c32)c1,-4.775142192840576,-2.21891713142395,1.9484214782714844,2.3266334533691406
Cc1ccc2c(c1)B1c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1cccc2sc3ccccc3c12,-4.970959663391113,-1.5169647932052612,2.688002586364746,2.983278274536133
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7oc8ccccc8c67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4c3c3ccccc3n4-c3ccccc3)c3sc4ccccc4c32)c1,-4.569732189178467,-1.720329999923706,2.2199432849884033,2.5868494510650635
CC(C)(C)c1cccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2cccc(C(C)(C)C)c2)c2cccc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)c1,-4.755431652069092,-1.6496769189834595,2.3742551803588867,2.916874408721924
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7ccccc7c6)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccccc3F)c3sc4ccccc4c32)c1,-4.819934368133545,-1.760276436805725,2.220668077468872,2.7831807136535645
CC(C)(C)c1ccc(N2c3cccc4c3B(c3cc(C(C)(C)C)ccc3N4c3ccccn3)c3c2cc(N(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)c2c3oc3ccccc32)cc1,-4.863675594329834,-1.4528601169586182,2.5126802921295166,2.9561429023742676
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3cccc4sc5ccccc5c34)c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c32)c1,-4.948761940002441,-1.5641392469406128,2.650315046310425,2.9291234016418457
CC(C)(C)c1ccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2ccc3ccc5cccc6ccc2c3c56)c2cccc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)cc1,-4.737565517425537,-2.1494524478912354,2.0840535163879395,2.4040260314941406
c1ccc(N(c2ccccc2)c2cc3c4c(c2)[C@H]2CCCC[C@@H]2N4c2cc(N(c4ccccc4)c4ccccc4)cc4c2B3c2cc(N(c3ccccc3)c3ccccc3)cc3c2N4[C@H]2CCCC[C@@H]32)cc1,-4.755937099456787,-1.5954331159591675,2.487539768218994,2.8108935356140137
CC(C)(C)c1ccc(N2c3ccc(C(C)(C)C)cc3B3c4c2cccc4N(c2ccc(C(C)(C)C)cc2)c2cc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)c4c(oc5cc6ccccc6cc54)c23)cc1,-4.917400360107422,-1.4899331331253052,2.6541357040405273,2.9857921600341797
Cc1ccc2c(c1)B1c3sc4cc(N(c5ccccc5)c5ccccc5)ccc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1cccc2c1oc1ccccc12,-4.834949493408203,-1.4924596548080444,2.496161460876465,2.904470443725586
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cccc2c53)nc(-c2cccc3c2oc2ccccc23)n4-c2cccc(C(C)(C)C)c2)c1,-4.806745529174805,-1.6996746063232422,2.307468891143799,2.8542943000793457
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7ccccc7c6)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4c3c3ccccc3n4-c3ccccc3)c3sc4ccccc4c32)c1,-4.524296283721924,-1.711610198020935,2.0849545001983643,2.540910243988037
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4c3c3ccccc3n4-c3ccccc3)c3sc4ccccc4c32)c1,-4.560663223266602,-1.7241170406341553,2.0856001377105713,2.5560574531555176
Cc1ccc2c(c1)B1c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1ccc2sc3ccccc3c2c1,-4.9016265869140625,-1.5602127313613892,2.4542548656463623,2.854708671569824
Cc1ccc2c(c1)B1c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1cccc2c1oc1ccccc12,-4.915828704833984,-1.503099799156189,2.56002140045166,2.9461464881896973
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3ccc4oc5ccccc5c4c3)c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c32)c1,-4.869612693786621,-1.5330153703689575,2.516037940979004,2.903353691101074
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3cccc4oc5ccccc5c34)c3sc4cc(N(c5ccccc5)c5ccccc5)ccc4c32)c1,-4.835040092468262,-1.5035557746887207,2.5884201526641846,2.9377968311309814
CC(C)(C)c1cccc(N2c3cccc4c3B(c3ccc(N(c5ccccc5)c5ccccc5)cc3N4c3cccc4oc5ccccc5c34)c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c32)c1,-4.906120300292969,-1.5149000883102417,2.630800724029541,2.9744462966918945
c1ccc(N(c2ccccc2)c2cc3c4c(c2)B2c5cc(N(c6ccccc6)c6ccccc6)cc6c5N(CC6)c5cccc(c52)N4CC3)cc1,-4.818255424499512,-1.5922839641571045,2.5145516395568848,2.8382408618927
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7c(c6)oc6ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccccc3F)c3sc4ccccc4c32)c1,-4.849688529968262,-1.7749607563018799,2.295778274536133,2.8136208057403564
Cc1ccc2sc3c(c2c1)N(c1cccc(C(C)(C)C)c1)c1cc(N(c2ccccc2)c2ccccc2)cc2c1B3c1ccc(N(c3ccccc3)c3ccccc3)cc1N2c1cccc2c1oc1ccccc12,-4.8879852294921875,-1.4560250043869019,2.600482225418091,2.9562408924102783
CC(C)(C)c1ccc(N2c3cc(N(c4ccc(C(C)(C)C)cc4)c4ccc5ccc6cccc7ccc4c5c67)ccc3B3c4cc5c(cc4N(c4ccc(C(C)(C)C)cc4)c4cccc2c43)oc2ccccc25)cc1,-4.839273452758789,-1.9653273820877075,2.413050651550293,2.6187236309051514
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7oc8ccccc8c67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccccc3F)c3sc4ccccc4c32)c1,-4.87185001373291,-1.770188331604004,2.367077112197876,2.843567371368408
CC(C)(C)c1ccc(N2c3ccc(C(C)(C)C)cc3B3c4sc5ccc(N(c6ccccc6)c6ccccc6)cc5c4N(c4cccc(C(C)(C)C)c4)c4cc(N(c5ccccc5)c5ccccc5)cc2c43)cc1,-4.871719837188721,-1.49708092212677,2.6169559955596924,2.9820473194122314
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc4c(c3)oc3ccccc34)c3sc4ccccc4c32)c1,-4.827754020690918,-1.7529433965682983,2.2471776008605957,2.7920279502868652
CC(C)(C)c1cccc(N2c3cc(-n4c5ccccc5c5ccccc54)cc4c3B(c3cc5nc(-c6ccc7oc8ccccc8c7c6)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccncc3)c3sc4ccccc4c32)c1,-4.999523639678955,-1.886527180671692,2.3628594875335693,2.7273647785186768
Cc1ccc2sc3c(c2c1)N(c1cccc(C(C)(C)C)c1)c1cc(N(c2ccccc2)c2ccccc2)cc2c1B3c1ccc(N(c3ccccc3)c3ccccc3)cc1N2c1ccc2sc3ccccc3c2c1,-4.871761798858643,-1.49423348903656,2.5092525482177734,2.919713020324707
Cc1ccc2sc3c(c2c1)N(c1cccc(C(C)(C)C)c1)c1cc(N(c2ccccc2)c2ccccc2)cc2c1B3c1ccc(N(c3ccccc3)c3ccccc3)cc1N2c1cccc2oc3ccccc3c12,-4.903479099273682,-1.4566981792449951,2.7039005756378174,2.9970176219940186
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)ccc3B3c4sc5cccc(N(c6ccccc6)c6ccccc6)c5c4N(c4ccc5ccccc5c4)c4cccc2c43)c1,-4.989879131317139,-1.8049074411392212,2.149935007095337,2.593142032623291
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)ccc3B3c4sc5ccc(N(c6ccccc6)c6ccccc6)cc5c4N(c4cccc5ccccc45)c4cccc2c43)c1,-4.87042236328125,-1.619912028312683,2.3340938091278076,2.8158326148986816
CC(C)(C)c1cccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2cccc3sc5ccccc5c23)c2cc(-n3c5ccccc5c5ccccc53)cc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)c1,-4.931398868560791,-1.7774020433425903,2.4788691997528076,2.8248889446258545
CC(C)(C)c1cccc(N2c3ccc(C(C)(C)C)cc3B3c4sc5ccc(N(c6ccccc6)c6ccccc6)cc5c4N(c4cccc(C(C)(C)C)c4)c4cc(N(c5ccccc5)c5ccccc5)cc2c43)c1,-4.892617225646973,-1.5235910415649414,2.608919382095337,2.9714195728302
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3ccc4ccccc4c3)c3sc4cc(N(c5ccccc5)c5ccccc5)ccc4c32)c1,-4.812312126159668,-1.567467451095581,2.356198787689209,2.815999984741211
CC(C)(C)c1ccc(N2c3cc(N(c4ccc(-c5ccccc5)cc4)c4ccc(-c5ccccc5)cc4)ccc3B3c4sc5ccc(C(C)(C)C)cc5c4N(c4ccc(C(C)(C)C)cc4)c4cc(N(c5ccccc5)c5ccccc5)cc2c43)cc1,-4.881706237792969,-1.4678672552108765,2.621201753616333,2.996464252471924
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7c6oc6ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccccc3F)c3sc4ccccc4c32)c1,-4.846235752105713,-1.7355680465698242,2.299726724624634,2.8525772094726562
CC(C)(C)c1ccc(N(c2ccc(N(c3ccc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc3)c3ccc4c(c3)N(c3ccc(C(C)(C)C)cc3)c3cccc5c3B4c3cc4c(cc3N5c3ccc(C(C)(C)C)cc3)oc3ccccc34)cc2)c2ccc(C(C)(C)C)cc2)cc1,-4.633339881896973,-1.4708428382873535,2.5117197036743164,2.797938823699951
Cc1ccc2c(c1)B1c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1cccc2ccccc12,-4.892930030822754,-1.5951669216156006,2.3804121017456055,2.810385227203369
CC(C)(C)c1cccc(N2c3cccc4c3B(c3ccc(N(c5ccccc5)c5ccccc5)cc3N4c3ccc4oc5ccccc5c4c3)c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c32)c1,-4.857931137084961,-1.539749026298523,2.4762487411499023,2.89876389503479
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3cccc4sc5ccccc5c34)c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c32)c1,-4.955646991729736,-1.5311458110809326,2.694265604019165,2.9879677295684814
CC(C)(C)c1ccc(N(c2ccc3c(c2)N(c2ccc(C(C)(C)C)cc2)c2cc(N(c4ccccc4)c4ccccc4)cc4c2B3c2sc3ccc(C(C)(C)C)cc3c2N4c2ccc(C(C)(C)C)cc2)c2ccc3oc4ccccc4c3c2)cc1,-4.818326950073242,-1.4378328323364258,2.6712372303009033,2.976569414138794
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7sc8ccccc8c7c6)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc4c(c3)oc3ccccc34)c3sc4ccccc4c32)c1,-4.824553489685059,-1.735715389251709,2.3202145099639893,2.8215250968933105
CC(C)N(c1cc2c3c(c1)c1c(n3-c3cc(N(c4ccc5ccccc5c4)c4ccc5ccccc5c4)cc4c3B2c2cc(N(C(C)C)C(C)C)cc3c5c(n-4c23)CCCC5)CCCC1)C(C)C,-4.890344142913818,-1.8763190507888794,2.1130928993225098,2.487659454345703
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3ccc4oc5ccccc5c4c3)c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c32)c1,-4.870707035064697,-1.556006908416748,2.4888687133789062,2.8470799922943115
Cc1ccc2c(c1)B1c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1ccc2ccccc2c1,-4.896957874298096,-1.5793837308883667,2.3995773792266846,2.8025996685028076
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cc(-n6c7ccccc7c7ccccc76)cc2c53)nc(-c2ccc3oc5ccccc5c3c2)n4-c2cccc(C(C)(C)C)c2)c1,-4.922990322113037,-1.7551627159118652,2.483180284500122,2.8469550609588623
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cc(-n6c7ccccc7c7ccccc76)cc2c53)nc(-c2ccc3c(c2)oc2ccccc23)n4-c2cccc(C(C)(C)C)c2)c1,-4.92236328125,-1.7998446226119995,2.408097267150879,2.8100359439849854
CC(C)(C)c1cccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2cccc3c2c2ccccc2n3-c2ccccc2)c2cccc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)c1,-4.527997016906738,-1.6624411344528198,2.247908592224121,2.664449691772461
CC(C)(C)c1ccc(N2c3cc(N(c4ccc(C(C)(C)C)cc4)c4ccc5ccc6cccc7ccc4c5c67)ccc3B3c4cc5c(cc4N(c4ccc(C(C)(C)C)cc4)c4cccc2c43)sc2ccccc25)cc1,-4.843778610229492,-1.9765962362289429,2.36773681640625,2.6338655948638916
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7sc8ccccc8c67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccccc3F)c3sc4ccccc4c32)c1,-4.846860408782959,-1.753053069114685,2.3642001152038574,2.8405025005340576
