SMILES,HOMO,LUMO,S1,T1
C1=C(c2ccc3ccsc3c2)Nc2cc3cc4ccccc4cc3c3c2B1c1ccc2oc(-c4cccc5oc6ccccc6c45)c(-c4ccc5sc6ccccc6c5c4)c2c=1N3,-5.022127628326416,-1.8844550848007202,2.5751194953918457,1.8013806343078613
C1=C(c2ccc3ccsc3c2)Nc2cc3cc4ccccc4cc3c3c2B1c1ccc2oc(-c4ccc5oc6ccccc6c5c4)c(-c4cccc5sc6ccccc6c45)c2c=1N3,-5.024938106536865,-1.9005050659179688,2.5384740829467773,1.7652286291122437
C1=C(c2ccc3ccsc3c2)Nc2cc3cc4ccccc4cc3c3c2B1c1ccc2oc(-c4ccc5oc6ccccc6c5c4)c(-c4ccc5sc6ccccc6c5c4)c2c=1N3,-5.040482997894287,-1.8803255558013916,2.5811073780059814,1.7749993801116943
C1=C(c2cccc3ccsc23)Nc2cc3cc4ccccc4cc3c3c2B1c1ccc2oc(-c4cccc5oc6ccccc6c45)c(-c4cccc5sc6ccccc6c45)c2c=1N3,-5.015979766845703,-1.9142777919769287,2.52889347076416,1.7665610313415527
C1=C(c2cccc3ccsc23)Nc2cc3cc4ccccc4cc3c3c2B1c1ccc2oc(-c4cccc5oc6ccccc6c45)c(-c4ccc5sc6ccccc6c5c4)c2c=1N3,-5.006143569946289,-1.8885194063186646,2.5581140518188477,1.7650065422058105
C1=C(c2ccc3ccsc3c2)Nc2c3c(cc4ccc5ccccc5c24)Nc2c4c(-c5ccc6sc7ccccc7c6c5)c(-c5ccc6oc7ccccc7c6c5)oc4ccc=2B13,-5.0232696533203125,-1.8523552417755127,2.593082904815674,1.7870796918869019
C1=C(c2cccc3ccsc23)Nc2cc3cc4ccccc4cc3c3c2B1c1ccc2oc(-c4ccc5oc6ccccc6c5c4)c(-c4cccc5sc6ccccc6c45)c2c=1N3,-5.025552749633789,-1.8831912279129028,2.5552399158477783,1.7355164289474487
C1=C(c2cccc3ccsc23)Nc2cc3cc4ccccc4cc3c3c2B1c1ccc2oc(-c4ccc5oc6ccccc6c5c4)c(-c4ccc5sc6ccccc6c5c4)c2c=1N3,-5.020634651184082,-1.8717502355575562,2.5569164752960205,1.7486625909805298
C1=C(c2cccc3sccc23)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4cccc5sc6ccccc6c45)c(-c4cccc5oc6ccccc6c45)oc2ccc=1N3,-4.9817280769348145,-2.009335517883301,2.478595733642578,1.7648289203643799
C1=C(c2cccc3sccc23)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4ccc5sc6ccccc6c5c4)c(-c4cccc5oc6ccccc6c45)oc2ccc=1N3,-5.002630233764648,-1.9337164163589478,2.526498317718506,1.7879679203033447
